Published,Date,千代田区,中央区,港区,新宿区,文京区,台東区,墨田区,江東区,品川区,目黒区,大田区,世田谷区,渋谷区,中野区,杉並区,豊島区,北区,荒川区,板橋区,練馬区,足立区,葛飾区,江戸川区,八王子市,立川市,武蔵野市,三鷹市,青梅市,府中市,昭島市,調布市,町田市,小金井市,小平市,日野市,東村山市,国分寺市,国立市,福生市,狛江市,東大和市,清瀬市,東久留米市,武蔵村山市,多摩市,稲城市,羽村市,あきる野市,西東京市,瑞穂町,日の出町,檜原村,奥多摩町,大島町,利島村,新島村,神津島村,三宅村,御蔵島村,八丈町,青ヶ島村,小笠原村,都外,調査中,小計
2020/11/3 19:00,2020/11/02,181,599,1431,3057,536,699,642,1011,1150,977,1538,2615,1138,1264,1273,895,632,480,1058,1265,1334,779,1230,480,148,240,249,99,322,62,279,331,136,180,122,86,110,53,23,95,37,58,89,28,139,77,25,39,293,11,4,1,2,5,0,0,0,1,1,4,0,2,1645,33,31293
2020/11/4 19:45,2020/11/03,182,602,1434,3064,537,703,643,1021,1156,981,1545,2641,1145,1274,1286,904,637,490,1063,1275,1345,780,1245,488,149,241,250,99,322,63,280,333,138,181,123,88,110,53,23,95,37,61,89,28,139,79,25,39,296,11,5,1,2,5,0,0,0,1,1,4,0,2,1655,33,31502
2020/11/5 19:30,2020/11/04,183,602,1440,3070,538,708,647,1026,1158,982,1556,2647,1149,1293,1287,905,637,495,1069,1278,1347,782,1249,490,149,242,251,99,325,63,283,333,139,185,123,88,111,53,23,96,38,61,90,29,139,79,25,39,298,11,5,1,2,5,0,0,0,2,1,4,0,2,1659,33,31624
2020/11/6 19:45,2020/11/05,184,608,1453,3099,542,709,647,1035,1165,992,1579,2663,1155,1300,1298,920,645,505,1078,1290,1361,792,1258,493,150,244,252,100,325,64,286,339,142,187,125,88,111,53,23,98,38,61,90,29,139,80,25,40,301,11,5,1,2,5,0,0,0,2,1,4,0,2,1666,33,31893
2020/11/7 19:15,2020/11/06,184,611,1470,3103,545,711,654,1045,1178,993,1605,2682,1163,1309,1306,922,654,506,1090,1299,1375,798,1268,497,151,244,255,100,325,66,287,346,143,188,125,90,111,54,25,98,38,62,91,29,140,80,25,43,305,11,5,1,2,5,0,0,0,2,1,4,0,2,1680,33,32135
2020/11/8 18:45,2020/11/07,184,621,1486,3124,552,717,654,1059,1187,998,1627,2702,1164,1329,1313,932,658,508,1105,1315,1385,809,1281,503,154,248,258,100,326,67,289,349,144,188,125,90,113,54,26,98,38,63,92,30,140,80,25,43,306,11,5,1,2,5,0,0,0,3,1,4,0,2,1703,33,32429
2020/11/9 19:30,2020/11/08,184,630,1493,3137,557,720,660,1063,1198,1000,1636,2706,1167,1335,1321,938,659,509,1115,1336,1398,810,1285,503,154,247,258,101,327,67,290,352,144,189,125,91,113,55,26,99,38,63,93,31,140,82,25,43,309,11,5,1,2,5,0,0,0,3,1,4,0,2,1721,33,32610
2020/11/10 19:30,2020/11/09,184,633,1500,3147,557,722,660,1067,1202,1010,1641,2714,1169,1349,1338,939,660,509,1120,1341,1408,822,1290,506,157,248,259,102,327,69,291,353,145,189,125,92,113,55,29,100,38,63,93,31,140,83,26,43,308,11,6,1,2,5,0,0,0,3,1,4,0,2,1732,33,32767
2020/11/11 19:45,2020/11/10,189,641,1509,3160,561,725,661,1079,1206,1017,1659,2757,1175,1359,1343,951,666,518,1134,1348,1423,826,1297,509,158,248,260,102,330,73,296,353,145,191,128,92,113,55,30,100,38,63,94,31,141,86,26,44,312,13,6,1,3,5,0,0,0,3,1,4,0,2,1767,33,33060
2020/11/12 19:45,2020/11/11,192,646,1524,3167,573,726,664,1086,1211,1027,1678,2767,1185,1363,1355,959,676,525,1142,1360,1435,845,1308,516,160,250,260,102,334,73,301,359,146,195,128,95,114,57,32,101,39,66,95,31,141,89,26,45,315,13,8,1,3,5,0,0,0,3,1,4,0,2,1820,33,33377
2020/11/13 19:45,2020/11/12,194,663,1542,3191,582,734,667,1104,1230,1033,1702,2790,1199,1376,1368,976,690,528,1158,1381,1452,855,1322,520,161,252,264,103,337,74,307,360,146,196,128,96,115,59,34,101,43,67,97,32,141,89,27,46,317,13,9,1,3,5,0,0,0,3,1,4,0,2,1847,33,33770
2020/11/14 19:30,2020/11/13,197,671,1553,3207,594,745,673,1114,1239,1043,1724,2826,1202,1385,1388,981,701,533,1163,1400,1472,859,1333,527,163,253,269,107,339,76,315,366,150,200,134,98,117,59,36,104,44,69,97,34,144,91,28,46,321,13,9,1,3,5,0,0,0,3,1,4,0,2,1879,34,34144
2020/11/15 19:00,2020/11/14,200,687,1563,3226,608,748,676,1125,1254,1051,1752,2858,1212,1403,1393,994,708,537,1175,1409,1480,875,1346,535,164,253,273,107,343,77,319,368,153,201,143,100,118,59,38,104,44,69,98,34,145,93,28,46,321,13,9,2,3,5,0,0,0,3,1,4,0,2,1907,34,34496
2020/11/16 19:00,2020/11/15,201,693,1577,3238,615,749,680,1132,1259,1058,1774,2864,1215,1410,1402,997,712,543,1188,1423,1499,877,1360,535,166,256,275,107,345,77,322,373,154,202,145,103,118,59,41,106,46,70,101,34,145,93,28,46,324,13,9,2,3,5,0,0,0,3,1,4,0,2,1938,34,34751
2020/11/17 19:30,2020/11/16,202,698,1583,3247,615,753,681,1142,1264,1062,1780,2867,1224,1416,1412,1000,713,545,1192,1430,1509,902,1367,535,166,257,276,108,346,78,324,373,154,202,147,104,118,59,44,107,47,70,102,34,145,93,28,47,325,13,9,2,3,5,0,0,0,3,1,4,0,2,1962,34,34931
2020/11/18 19:45,2020/11/17,202,705,1601,3253,624,756,687,1150,1268,1068,1794,2903,1235,1425,1424,1003,716,550,1205,1447,1531,917,1378,537,170,260,279,108,347,80,329,373,154,202,150,105,118,59,45,107,48,71,103,34,145,93,28,49,331,13,9,2,3,6,0,0,0,3,1,4,0,2,1985,34,35229
2020/11/19 20:00,2020/11/18,202,721,1626,3264,643,771,694,1168,1276,1079,1817,2922,1252,1431,1439,1008,726,558,1218,1461,1574,936,1397,556,174,260,284,108,349,82,341,376,156,203,168,105,120,60,47,109,48,73,103,34,148,100,28,49,339,15,9,2,3,6,0,0,0,3,1,4,0,2,2040,34,35722
2020/11/20 20:00,2020/11/19,210,733,1652,3274,658,778,733,1191,1298,1098,1849,2976,1264,1448,1449,1016,734,566,1240,1486,1599,953,1406,567,178,261,287,109,351,85,350,379,157,207,170,106,122,62,47,111,48,74,104,35,148,101,28,51,342,16,10,2,3,6,0,0,0,3,1,4,0,2,2084,34,36256
2020/11/21 20:00,2020/11/20,214,749,1680,3306,667,786,748,1213,1310,1106,1868,3006,1281,1470,1471,1025,743,574,1250,1507,1630,981,1427,586,180,265,287,115,352,88,355,388,161,212,171,106,124,63,49,112,48,77,105,36,151,102,28,53,347,18,10,2,3,6,0,0,0,3,1,4,0,2,2122,34,36778
2020/11/22 19:30,2020/11/21,214,755,1701,3338,669,793,758,1227,1320,1116,1883,3046,1307,1492,1502,1039,752,584,1267,1538,1661,1006,1446,604,184,267,292,117,357,90,363,394,164,214,176,112,127,65,53,113,48,80,105,37,157,104,31,55,354,19,11,2,3,6,0,0,0,3,1,4,0,2,2155,34,37317
2020/11/23 19:45,2020/11/22,215,764,1715,3360,669,799,765,1230,1328,1126,1913,3057,1321,1501,1520,1053,759,591,1291,1560,1691,1019,1461,607,187,267,296,120,360,90,370,397,164,216,182,118,131,65,54,117,49,81,106,38,157,106,31,55,358,19,11,2,3,6,0,0,0,3,1,4,0,2,2193,34,37708
2020/11/24 19:30,2020/11/23,218,783,1723,3377,671,808,779,1249,1334,1142,1928,3065,1331,1521,1536,1057,761,591,1300,1567,1710,1029,1466,613,187,267,297,121,361,91,375,400,164,217,184,118,131,66,56,117,49,82,106,38,159,106,32,57,359,19,11,2,3,6,0,0,0,3,1,4,0,2,2227,34,38011
2020/11/25 20:00,2020/11/24,218,787,1725,3378,671,808,779,1255,1335,1147,1939,3079,1334,1522,1548,1058,763,594,1313,1574,1724,1043,1469,626,188,270,297,121,361,94,375,403,164,218,190,118,131,68,61,117,51,82,106,39,162,108,33,57,359,19,11,2,3,6,0,0,0,3,1,4,0,2,2250,34,38197
2020/11/26 19:30,2020/11/25,218,795,1750,3395,678,822,789,1276,1344,1157,1951,3109,1340,1539,1562,1063,776,600,1332,1587,1746,1053,1494,630,192,271,302,124,362,97,375,408,165,221,195,119,132,69,62,120,52,82,106,40,165,109,33,60,361,19,14,2,3,6,0,0,0,3,1,4,0,2,2282,34,38598
2020/11/27 19:45,2020/11/26,220,811,1776,3415,687,830,806,1283,1368,1178,1971,3146,1356,1542,1576,1077,788,610,1354,1604,1768,1075,1506,634,193,272,308,130,364,97,381,419,166,225,199,122,132,69,65,124,52,84,106,42,165,111,33,63,365,19,14,2,3,6,0,0,0,3,1,5,0,2,2322,34,39079
2020/11/28 19:45,2020/11/27,222,821,1795,3453,691,836,824,1306,1386,1192,2005,3191,1371,1563,1586,1094,798,619,1367,1630,1814,1086,1537,641,197,276,311,135,367,99,387,426,168,227,209,123,134,70,67,129,52,84,108,44,167,112,35,64,368,20,21,2,3,6,0,0,0,3,1,5,0,2,2365,34,39649
2020/11/29 20:00,2020/11/28,225,832,1819,3478,694,848,836,1329,1398,1204,2024,3226,1386,1585,1615,1106,810,622,1397,1655,1832,1100,1554,666,199,282,319,140,372,100,399,433,169,228,211,130,138,71,69,135,53,89,108,45,175,115,38,65,374,21,22,2,3,6,0,0,0,3,1,6,0,2,2412,34,40210
2020/11/30 19:30,2020/11/29,226,846,1827,3495,695,852,842,1345,1420,1210,2045,3233,1395,1599,1642,1124,818,637,1411,1675,1856,1112,1579,675,199,287,323,141,377,103,405,441,169,232,216,131,141,71,72,137,54,89,111,46,175,115,40,65,380,23,23,2,3,6,0,0,0,3,1,6,0,2,2446,34,40628
2020/12/1 19:45,2020/11/30,227,852,1832,3513,696,863,850,1357,1422,1221,2051,3245,1397,1611,1662,1128,820,639,1423,1691,1875,1132,1582,695,201,291,336,148,379,105,407,446,171,233,219,132,142,71,74,137,55,90,112,46,176,116,41,65,382,23,24,2,3,6,0,0,0,3,1,6,0,2,2476,34,40939
2020/12/2 19:45,2020/12/01,230,858,1841,3529,701,866,856,1373,1434,1232,2068,3292,1408,1619,1674,1143,826,644,1434,1711,1892,1139,1593,699,202,297,340,150,381,109,409,449,174,237,226,134,146,71,75,137,56,93,113,47,177,118,41,67,387,23,24,2,3,6,0,0,0,3,1,6,0,2,2509,34,41311
2020/12/3 20:00,2020/12/02,230,860,1861,3548,712,871,867,1405,1452,1246,2094,3311,1422,1630,1690,1161,842,654,1459,1734,1923,1159,1608,717,204,299,348,152,385,111,414,466,176,243,233,140,147,71,75,137,56,95,113,47,181,118,43,67,389,23,24,2,3,6,0,0,0,3,1,6,0,2,2541,34,41811
2020/12/4 19:45,2020/12/03,232,880,1882,3597,720,889,880,1429,1463,1261,2119,3347,1430,1639,1704,1172,852,664,1478,1755,1951,1176,1630,734,209,309,351,154,388,114,416,482,177,247,241,141,148,71,77,137,58,95,114,48,181,118,44,68,392,23,30,2,3,6,0,0,0,3,1,6,0,2,2570,34,42344
2020/12/5 20:00,2020/12/04,236,885,1904,3627,725,890,890,1444,1475,1271,2150,3372,1440,1663,1725,1192,858,667,1491,1771,1979,1188,1642,738,209,315,358,156,394,115,418,485,180,250,246,145,152,71,78,138,58,99,118,50,182,118,45,68,398,23,30,2,3,6,0,0,0,3,1,6,0,2,2614,34,42793
2020/12/6 19:00,2020/12/05,238,902,1924,3662,734,896,900,1466,1499,1290,2167,3407,1460,1683,1747,1206,872,674,1509,1796,2006,1199,1657,763,216,319,365,156,395,116,427,497,184,253,248,153,157,71,78,140,59,101,119,50,184,119,45,71,405,23,30,2,3,6,0,0,0,3,1,6,0,2,2682,34,43377
2020/12/7 19:00,2020/12/06,238,903,1933,3679,736,901,902,1477,1512,1295,2184,3411,1477,1695,1755,1215,881,676,1529,1817,2011,1215,1661,771,216,321,371,163,400,117,433,503,187,261,250,158,159,72,78,143,59,103,119,50,184,120,45,71,412,23,31,2,3,6,0,0,0,3,1,6,0,2,2724,34,43704
