2021/07/05,552
2021/07/06,603
2021/07/07,620
2021/07/08,548
2021/07/09,533
2021/07/10,620
2021/07/11,636
2021/07/12,880
2021/07/13,961
2021/07/14,914
2021/07/15,877
2021/07/16,891
2021/07/17,888
2021/07/18,1005
2021/07/19,1336
2021/07/20,1420
2021/07/21,1439
2021/07/22,1458
2021/07/23,1644
2021/07/24,1928
2021/07/25,2184
2021/07/26,2657
2021/07/27,2837
2021/07/28,2819
2021/07/29,2641
2021/07/30,2646
2021/07/31,2571
2021/08/01,3052
2021/08/02,3327
2021/08/03,3325
2021/08/04,3275
2021/08/05,3196
2021/08/06,3239
2021/08/07,3173
2021/08/08,3047
2021/08/09,3477
2021/08/10,3979
2021/08/11,3671
2021/08/12,3579
2021/08/13,3497
2021/08/14,3308
2021/08/15,3309
2021/08/16,3727
2021/08/17,3677
2021/08/18,3423
2021/08/19,3042
2021/08/20,2971
2021/08/21,2837
2021/08/22,2565
2021/08/23,3033
2021/08/24,2880
2021/08/25,2580
2021/08/26,2280
2021/08/27,2161
2021/08/28,1983
2021/08/29,1740
2021/08/30,1800
2021/08/31,1556
2021/09/01,1601
2021/09/02,1261
2021/09/03,1152
2021/09/04,980
2021/09/05,886
2021/09/06,1033
2021/09/07,893
2021/09/08,824
2021/09/09,687
2021/09/10,772
2021/09/11,543
2021/09/12,503
2021/09/13,573
2021/09/14,497
2021/09/15,470
2021/09/16,344
2021/09/17,301
2021/09/18,260
2021/09/19,239
2021/09/20,238
2021/09/21,226
2021/09/22,177
2021/09/23,201
2021/09/24,179
2021/09/25,130
2021/09/26,133
2021/09/27,144
2021/09/28,114
2021/09/29,117
2021/09/30,79
2021/10/01,99
2021/10/02,77
2021/10/03,69
2021/10/04,82
2021/10/05,68
2021/10/06,55
2021/10/07,45
2021/10/08,35
2021/10/09,35
2021/10/10,24
2021/10/11,40
2021/10/12,26
2021/10/13,41
2021/10/14,29
2021/10/15,33
2021/10/16,16
2021/10/17,18
2021/10/18,28
2021/10/19,23
2021/10/20,20
2021/10/21,18
2021/10/22,7
2021/10/23,21
2021/10/24,36
2021/10/25,7
2021/10/26,15
2021/10/27,16
2021/10/28,24
2021/10/29,12
2021/10/30,16
2021/10/31,11
2021/11/01,13
2021/11/02,16
2021/11/03,11
2021/11/04,19
2021/11/05,17
2021/11/06,18
2021/11/07,13
2021/11/08,20
2021/11/09,12
2021/11/10,23
2021/11/11,9
2021/11/12,9
2021/11/13,7
2021/11/14,11
2021/11/15,15
2021/11/16,17
2021/11/17,10
2021/11/18,8
2021/11/19,9
2021/11/20,11
2021/11/21,10
2021/11/22,13
2021/11/23,11
2021/11/24,6
2021/11/25,15
2021/11/26,13
2021/11/27,9
2021/11/28,8
2021/11/29,12
2021/11/30,10
2021/12/01,15
2021/12/02,14
2021/12/03,7
2021/12/04,9
2021/12/05,8
2021/12/06,18
2021/12/07,21
2021/12/08,17
2021/12/09,14
2021/12/10,17
2021/12/11,21
2021/12/12,8
2021/12/13,17
2021/12/14,25
2021/12/15,23
2021/12/16,23
2021/12/17,27
2021/12/18,20
2021/12/19,26
2021/12/20,32
2021/12/21,31
2021/12/22,32
2021/12/23,26
2021/12/24,26
2021/12/25,47
2021/12/26,64
2021/12/27,53
2021/12/28,78
2021/12/29,78
2021/12/30,111
2021/12/31,162
2022/01/01,265
2022/01/02,402
2022/01/03,646
2022/01/04,848
2022/01/05,982
2022/01/06,1139
2022/01/07,1232
2022/01/08,1311
2022/01/09,1579
2022/01/10,2526
2022/01/11,3511
2022/01/12,3980
2022/01/13,4555
2022/01/14,4679
2022/01/15,5081
2022/01/16,6401
2022/01/17,8845
2022/01/18,9652
2022/01/19,9278
2022/01/20,9952
2022/01/21,10809
2022/01/22,10988
2022/01/23,12828
2022/01/24,16089
2022/01/25,16024
2022/01/26,14437
2022/01/27,14254
2022/01/28,14001
2022/01/29,12590
2022/01/30,13881
2022/01/31,16891
2022/02/01,16298
2022/02/02,14071
2022/02/03,13797
2022/02/04,13456
2022/02/05,12175
2022/02/06,13529
2022/02/07,16023
2022/02/08,14113
2022/02/09,12402
2022/02/10,11685
2022/02/11,11269
2022/02/12,11235
2022/02/13,12517
2022/02/14,13409
2022/02/15,12212
2022/02/16,10391
2022/02/17,10332
2022/02/18,10231
2022/02/19,9458
2022/02/20,10156
2022/02/21,11388
2022/02/22,9996
2022/02/23,9224
2022/02/24,9617
2022/02/25,9574
2022/02/26,8192
2022/02/27,8754
2022/02/28,10274
2022/03/01,9598
2022/03/02,8150
2022/03/03,7826
2022/03/04,7604
2022/03/05,7065
2022/03/06,7553
2022/03/07,8884
2022/03/08,7990
2022/03/09,7008
2022/03/10,7100
2022/03/11,6869
2022/03/12,6488
2022/03/13,7205
2022/03/14,7964
2022/03/15,7060
2022/03/16,6101
2022/03/17,5555
2022/03/18,5353
2022/03/19,5032
2022/03/20,5216
2022/03/21,6634
2022/03/22,6746
2022/03/23,6488
2022/03/24,6063
2022/03/25,6570
2022/03/26,6624
2022/03/27,7018
2022/03/28,7986
2022/03/29,7161
2022/03/30,6833
2022/03/31,6629
2022/04/01,6488
2022/04/02,5667
2022/04/03,6524
2022/04/04,8035
2022/04/05,7822
2022/04/06,7096
2022/04/07,6556
2022/04/08,6395
2022/04/09,6017
2022/04/10,6384
2022/04/11,7083
2022/04/12,6301
2022/04/13,5383
2022/04/14,4529
2022/04/15,4385
2022/04/16,4075
2022/04/17,4995
2022/04/18,5750
2022/04/19,5399
2022/04/20,4778
2022/04/21,4466
2022/04/22,4104
2022/04/23,4114
2022/04/24,4191
2022/04/25,4514
2022/04/26,3851
2022/04/27,3138
2022/04/28,2615
2022/04/29,2388
2022/04/30,2387
2022/05/01,3052
2022/05/02,3068
2022/05/03,3064
2022/05/04,3063
2022/05/05,3603
2022/05/06,3695
2022/05/07,3503
2022/05/08,3481
2022/05/09,3577
2022/05/10,3586
2022/05/11,3136
2022/05/12,3135
2022/05/13,3181
2022/05/14,2860
2022/05/15,3187
2022/05/16,3749
2022/05/17,3418
2022/05/18,3112
2022/05/19,3022
2022/05/20,2827
2022/05/21,2565
2022/05/22,2632
2022/05/23,2900
2022/05/24,2701
2022/05/25,2187
2022/05/26,2010
2022/05/27,1753
2022/05/28,1638
2022/05/29,1931
2022/05/30,2080
2022/05/31,1990
2022/06/01,1734
2022/06/02,1464
2022/06/03,1367
2022/06/04,1448
2022/06/05,1412
2022/06/06,1725
2022/06/07,1503
2022/06/08,1430
2022/06/09,1352
2022/06/10,1293
2022/06/11,1337
2022/06/12,1393
2022/06/13,1750
2022/06/14,1628
2022/06/15,1532
2022/06/16,1513
2022/06/17,1558
2022/06/18,1538
2022/06/19,1763
2022/06/20,2268
2022/06/21,2147
2022/06/22,1849
2022/06/23,1945
2022/06/24,1915
2022/06/25,2100
2022/06/26,2618
2022/06/27,2984
2022/06/28,2491
2022/06/29,1291
2022/06/30,217
2022/07/01,1
