2020/08/11,188
2020/08/12,222
2020/08/13,206
2020/08/14,389
2020/08/15,385
2020/08/16,260
2020/08/17,161
2020/08/18,207
2020/08/19,186
2020/08/20,339
2020/08/21,258
2020/08/22,256
2020/08/23,212
2020/08/24,95
2020/08/25,182
2020/08/26,236
2020/08/27,250
2020/08/28,226
2020/08/29,247
2020/08/30,148
2020/08/31,100
2020/09/01,170
2020/09/02,141
2020/09/03,211
2020/09/04,136
2020/09/05,181
2020/09/06,116
2020/09/07,76
2020/09/08,170
2020/09/09,149
2020/09/10,276
2020/09/11,187
2020/09/12,226
2020/09/13,146
2020/09/14,80
2020/09/15,191
2020/09/16,163
2020/09/17,171
2020/09/18,220
2020/09/19,218
2020/09/20,162
2020/09/21,97
2020/09/22,88
2020/09/23,59
2020/09/24,193
2020/09/25,195
2020/09/26,269
2020/09/27,144
2020/09/28,78
2020/09/29,211
2020/09/30,194
2020/10/01,234
2020/10/02,196
2020/10/03,205
2020/10/04,107
2020/10/05,65
2020/10/06,176
2020/10/07,140
2020/10/08,248
2020/10/09,203
2020/10/10,248
2020/10/11,146
2020/10/12,78
2020/10/13,166
2020/10/14,177
2020/10/15,284
2020/10/16,183
2020/10/17,235
2020/10/18,132
2020/10/19,78
2020/10/20,139
2020/10/21,145
2020/10/22,185
2020/10/23,186
2020/10/24,201
2020/10/25,124
2020/10/26,102
2020/10/27,158
2020/10/28,171
2020/10/29,220
2020/10/30,203
2020/10/31,215
2020/11/01,116
2020/11/02,87
2020/11/03,209
2020/11/04,122
2020/11/05,269
2020/11/06,242
2020/11/07,294
2020/11/08,189
2020/11/09,156
2020/11/10,293
2020/11/11,316
2020/11/12,392
2020/11/13,374
2020/11/14,352
2020/11/15,255
2020/11/16,180
2020/11/17,298
2020/11/18,486
2020/11/19,531
2020/11/20,522
2020/11/21,539
2020/11/22,390
2020/11/23,315
2020/11/24,188
2020/11/25,402
2020/11/26,482
2020/11/27,570
2020/11/28,561
2020/11/29,419
2020/11/30,312
2020/12/01,370
2020/12/02,501
2020/12/03,532
2020/12/04,459
2020/12/05,584
2020/12/06,328
2020/12/07,301
2020/12/08,354
2020/12/09,574
2020/12/10,601
2020/12/11,596
2020/12/12,621
2020/12/13,481
2020/12/14,305
2020/12/15,457
2020/12/16,681
2020/12/17,822
2020/12/18,664
2020/12/19,736
2020/12/20,556
2020/12/21,397
2020/12/22,570
2020/12/23,758
2020/12/24,895
2020/12/25,890
2020/12/26,954
2020/12/27,708
2020/12/28,491
2020/12/29,869
2020/12/30,961
2020/12/31,1353
2021/01/01,793
2021/01/02,829
2021/01/03,826
2021/01/04,905
2021/01/05,1315
2021/01/06,1640
2021/01/07,2520
2021/01/08,2459
2021/01/09,2332
2021/01/10,1510
2021/01/11,1252
2021/01/12,1025
2021/01/13,1480
2021/01/14,1552
2021/01/15,2044
2021/01/16,1839
2021/01/17,1595
2021/01/18,1217
2021/01/19,1253
2021/01/20,1286
2021/01/21,1485
2021/01/22,1184
2021/01/23,1079
2021/01/24,986
2021/01/25,619
2021/01/26,1026
2021/01/27,976
2021/01/28,1065
2021/01/29,871
2021/01/30,770
2021/01/31,634
2021/02/01,393
2021/02/02,556
2021/02/03,676
2021/02/04,734
2021/02/05,577
2021/02/06,639
2021/02/07,429
2021/02/08,276
2021/02/09,412
2021/02/10,491
2021/02/11,434
2021/02/12,307
2021/02/13,369
2021/02/14,371
2021/02/15,266
2021/02/16,350
2021/02/17,378
2021/02/18,445
2021/02/19,353
2021/02/20,327
2021/02/21,272
2021/02/22,178
2021/02/23,275
2021/02/24,213
2021/02/25,340
2021/02/26,270
2021/02/27,337
2021/02/28,329
2021/03/01,121
2021/03/02,232
2021/03/03,316
2021/03/04,279
2021/03/05,301
2021/03/06,293
2021/03/07,237
2021/03/08,116
2021/03/09,290
2021/03/10,340
2021/03/11,335
2021/03/12,304
2021/03/13,330
2021/03/14,239
2021/03/15,175
2021/03/16,300
2021/03/17,409
2021/03/18,323
2021/03/19,303
2021/03/20,342
2021/03/21,256
2021/03/22,187
2021/03/23,337
2021/03/24,420
2021/03/25,394
2021/03/26,376
2021/03/27,430
2021/03/28,313
2021/03/29,234
2021/03/30,364
2021/03/31,414
2021/04/01,475
2021/04/02,437
2021/04/03,446
2021/04/04,354
2021/04/05,248
2021/04/06,397
2021/04/07,554
2021/04/08,543
2021/04/09,537
2021/04/10,570
2021/04/11,421
2021/04/12,308
2021/04/13,511
2021/04/14,591
2021/04/15,728
2021/04/16,666
2021/04/17,758
2021/04/18,541
2021/04/19,404
2021/04/20,710
2021/04/21,842
2021/04/22,860
2021/04/23,758
2021/04/24,875
2021/04/25,633
2021/04/26,425
2021/04/27,830
2021/04/28,927
2021/04/29,1028
2021/04/30,698
2021/05/01,1052
2021/05/02,877
2021/05/03,708
2021/05/04,605
2021/05/05,618
2021/05/06,590
2021/05/07,908
2021/05/08,1126
2021/05/09,1033
2021/05/10,574
2021/05/11,924
2021/05/12,971
2021/05/13,1011
2021/05/14,853
2021/05/15,771
2021/05/16,543
2021/05/17,420
2021/05/18,732
2021/05/19,769
2021/05/20,844
2021/05/21,647
2021/05/22,600
2021/05/23,532
2021/05/24,340
2021/05/25,540
2021/05/26,744
2021/05/27,680
2021/05/28,613
2021/05/29,541
2021/05/30,446
2021/05/31,259
2021/06/01,471
2021/06/02,487
2021/06/03,509
2021/06/04,472
2021/06/05,435
2021/06/06,350
2021/06/07,237
2021/06/08,370
2021/06/09,440
2021/06/10,436
2021/06/11,435
2021/06/12,467
2021/06/13,302
2021/06/14,208
2021/06/15,337
2021/06/16,500
2021/06/17,452
2021/06/18,453
2021/06/19,388
2021/06/20,375
2021/06/21,236
2021/06/22,436
2021/06/23,620
2021/06/24,570
2021/06/25,563
2021/06/26,535
2021/06/27,386
2021/06/28,317
2021/06/29,476
2021/06/30,714
2021/07/01,674
2021/07/02,660
2021/07/03,715
2021/07/04,518
2021/07/05,342
2021/07/06,592
2021/07/07,920
2021/07/08,896
2021/07/09,823
2021/07/10,951
2021/07/11,613
2021/07/12,503
2021/07/13,829
2021/07/14,1150
2021/07/15,1309
2021/07/16,1272
2021/07/17,1411
2021/07/18,1008
2021/07/19,727
2021/07/20,1391
2021/07/21,1839
2021/07/22,1984
2021/07/23,1367
2021/07/24,1148
2021/07/25,1785
2021/07/26,1449
2021/07/27,2889
2021/07/28,3234
2021/07/29,3920
2021/07/30,3386
2021/07/31,4143
2021/08/01,3134
2021/08/02,2282
2021/08/03,3798
2021/08/04,4316
2021/08/05,5149
2021/08/06,4688
2021/08/07,4652
2021/08/08,4139
2021/08/09,2972
2021/08/10,2775
2021/08/11,4425
2021/08/12,5133
2021/08/13,5908
2021/08/14,5249
2021/08/15,4358
2021/08/16,3119
2021/08/17,4534
2021/08/18,5567
2021/08/19,5729
2021/08/20,5529
2021/08/21,5247
2021/08/22,4448
2021/08/23,2537
2021/08/24,4328
2021/08/25,4334
2021/08/26,4783
2021/08/27,4350
2021/08/28,3691
2021/08/29,3124
2021/08/30,1969
2021/08/31,2926
2021/09/01,3176
2021/09/02,3097
2021/09/03,2534
2021/09/04,2370
2021/09/05,1854
2021/09/06,974
2021/09/07,1634
2021/09/08,1840
2021/09/09,1677
2021/09/10,1246
2021/09/11,1276
2021/09/12,1072
2021/09/13,615
2021/09/14,1011
2021/09/15,1058
2021/09/16,832
2021/09/17,790
2021/09/18,865
2021/09/19,563
2021/09/20,301
2021/09/21,258
2021/09/22,538
2021/09/23,533
2021/09/24,239
2021/09/25,382
2021/09/26,302
2021/09/27,155
2021/09/28,250
2021/09/29,268
2021/09/30,219
2021/10/01,196
2021/10/02,197
2021/10/03,161
2021/10/04,87
2021/10/05,140
2021/10/06,149
2021/10/07,143
2021/10/08,135
2021/10/09,82
2021/10/10,59
2021/10/11,49
2021/10/12,73
2021/10/13,71
2021/10/14,61
2021/10/15,57
2021/10/16,65
2021/10/17,38
2021/10/18,28
2021/10/19,34
2021/10/20,39
2021/10/21,36
2021/10/22,25
2021/10/23,28
2021/10/24,16
2021/10/25,17
2021/10/26,28
2021/10/27,36
2021/10/28,21
2021/10/29,21
2021/10/30,21
2021/10/31,21
2021/11/01,9
2021/11/02,18
2021/11/03,24
2021/11/04,14
2021/11/05,25
2021/11/06,29
2021/11/07,20
2021/11/08,14
2021/11/09,28
2021/11/10,22
2021/11/11,31
2021/11/12,20
2021/11/13,22
2021/11/14,22
2021/11/15,7
2021/11/16,15
2021/11/17,26
2021/11/18,20
2021/11/19,16
2021/11/20,16
2021/11/21,20
2021/11/22,6
2021/11/23,16
2021/11/24,5
2021/11/25,26
2021/11/26,19
2021/11/27,16
2021/11/28,8
2021/11/29,8
2021/11/30,20
2021/12/01,21
2021/12/02,11
2021/12/03,13
2021/12/04,19
2021/12/05,18
2021/12/06,7
2021/12/07,17
2021/12/08,21
2021/12/09,15
2021/12/10,25
2021/12/11,20
2021/12/12,13
2021/12/13,7
2021/12/14,24
2021/12/15,29
2021/12/16,30
2021/12/17,18
2021/12/18,28
2021/12/19,33
2021/12/20,11
2021/12/21,37
2021/12/22,39
2021/12/23,36
2021/12/24,36
2021/12/25,37
2021/12/26,43
2021/12/27,35
2021/12/28,45
2021/12/29,76
2021/12/30,63
2021/12/31,78
2022/01/01,78
2022/01/02,82
2022/01/03,103
2022/01/04,151
2022/01/05,388
2022/01/06,640
2022/01/07,920
2022/01/08,1223
2022/01/09,1223
2022/01/10,871
2022/01/11,959
2022/01/12,2196
2022/01/13,3121
2022/01/14,4055
2022/01/15,4559
2022/01/16,4166
2022/01/17,3713
2022/01/18,5181
2022/01/19,7366
2022/01/20,8634
2022/01/21,9695
2022/01/22,11217
2022/01/23,9460
2022/01/24,8493
2022/01/25,12797
2022/01/26,14077
2022/01/27,16525
2022/01/28,17610
2022/01/29,17424
2022/01/30,15893
2022/01/31,11743
2022/02/01,14432
2022/02/02,21562
2022/02/03,20663
2022/02/04,19788
2022/02/05,21110
2022/02/06,17519
2022/02/07,12194
2022/02/08,17100
2022/02/09,18275
2022/02/10,18888
2022/02/11,18648
2022/02/12,11755
2022/02/13,13061
2022/02/14,10330
2022/02/15,15515
2022/02/16,17325
2022/02/17,17856
2022/02/18,16122
2022/02/19,13509
2022/02/20,12933
2022/02/21,8801
2022/02/22,11439
2022/02/23,14559
2022/02/24,10163
2022/02/25,11123
2022/02/26,11558
2022/02/27,10314
2022/02/28,9629
2022/03/01,11802
2022/03/02,12690
2022/03/03,12246
2022/03/04,10515
2022/03/05,10804
2022/03/06,9282
2022/03/07,5370
2022/03/08,8919
2022/03/09,10812
2022/03/10,10077
2022/03/11,8456
2022/03/12,9164
2022/03/13,8127
2022/03/14,4831
2022/03/15,7831
2022/03/16,10220
2022/03/17,8456
2022/03/18,7825
2022/03/19,7441
2022/03/20,6497
2022/03/21,3853
2022/03/22,3532
2022/03/23,6426
2022/03/24,8869
2022/03/25,7284
2022/03/26,7440
2022/03/27,7843
2022/03/28,4542
2022/03/29,7846
2022/03/30,9518
2022/03/31,8220
2022/04/01,7978
2022/04/02,7390
2022/04/03,7896
2022/04/04,4382
2022/04/05,6967
2022/04/06,8650
2022/04/07,8750
2022/04/08,8110
2022/04/09,8098
2022/04/10,8024
2022/04/11,4557
2022/04/12,6920
2022/04/13,8248
2022/04/14,8535
2022/04/15,6761
2022/04/16,6794
2022/04/17,5219
2022/04/18,3477
2022/04/19,5581
2022/04/20,6771
2022/04/21,6710
2022/04/22,5393
2022/04/23,5386
2022/04/24,4935
2022/04/25,3136
2022/04/26,5042
2022/04/27,6049
2022/04/28,5392
2022/04/29,3892
2022/04/30,2978
2022/05/01,3161
2022/05/02,2403
2022/05/03,3357
2022/05/04,2999
2022/05/05,2320
2022/05/06,2681
2022/05/07,3809
2022/05/08,4711
2022/05/09,3011
2022/05/10,4451
2022/05/11,4764
2022/05/12,4216
2022/05/13,4109
2022/05/14,3799
2022/05/15,3348
2022/05/16,2377
2022/05/17,3663
2022/05/18,4355
2022/05/19,4172
2022/05/20,3573
2022/05/21,3464
2022/05/22,3317
2022/05/23,2025
2022/05/24,3271
2022/05/25,3929
2022/05/26,3391
2022/05/27,2630
2022/05/28,2549
2022/05/29,2194
2022/05/30,1344
2022/05/31,2362
2022/06/01,2415
2022/06/02,2335
2022/06/03,2111
2022/06/04,2071
2022/06/05,1584
2022/06/06,1013
2022/06/07,1800
2022/06/08,1935
2022/06/09,1876
2022/06/10,1600
2022/06/11,1526
